x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,label
0.0,0.0,0.0,0.36649489606335633,0.016174687169378792,-0.276152708882775,0.661494767229936,-0.11574015955822634,-0.4285765465009976,0.9038700245825306,-0.16528738293163067,-0.5590110391996557,1.1437732994977923,-0.2145333629812502,-0.6962232059556813,0.5473902231627444,-0.8368774961640687,-0.28311049740605365,0.7062636837800886,-1.2661689946693588,-0.41344847796454026,0.7860852597382851,-1.5521976403140632,-0.5191425249556693,0.8332529529893573,-1.8078188398461539,-0.6076925531866384,0.3405640838390804,-0.9416522612609668,-0.2670789566649195,0.5336060641606049,-1.4244322356388082,-0.4031650482096809,0.6529635494265723,-1.722981897643621,-0.5494277037409168,0.7416677650918062,-2.0161578118001313,-0.6687773271232201,0.10917320975972408,-0.9448394603061675,-0.2807440919037182,0.10117067141193589,-1.4505458903596655,-0.4469010077608201,0.10793292242976582,-1.778794827491743,-0.6348613328407751,0.1175873155692719,-2.0564482041729777,-0.7722821187611333,-0.11851321347489228,-0.8898323950141717,-0.31430204827110014,-0.10226248513564767,-1.288450689962334,-0.4647705537959482,-0.08956739034599315,-1.5276169240243653,-0.5971852101112477,-0.059254716448477726,-1.7577427651727222,-0.7091156640980837,0
0.0,0.0,0.0,0.3587002621234765,0.0056063500261850354,-0.26487054756306216,0.6535645959815998,-0.12494200957703797,-0.40479719369901546,0.9075965419162213,-0.18656043499223054,-0.5224102065834947,1.1487127068244603,-0.234208090323023,-0.6462663635214235,0.5384618787418172,-0.8426498710270077,-0.26648389473117995,0.7012325095956333,-1.2752261185344438,-0.38725797896601116,0.7826735785883844,-1.560020613866119,-0.48581573896801356,0.8345839576380888,-1.8231438539875553,-0.5687503369066359,0.3364604763745864,-0.9574565056655742,-0.2459307625663667,0.5299076887824717,-1.4331561451538164,-0.37598762072287795,0.653476983235275,-1.7389899065176966,-0.5168128169518201,0.7475791329582749,-2.041723890824108,-0.6304760706213044,0.10587809930856071,-0.9639341350188466,-0.2525603723308774,0.09169176031274885,-1.4712638805552498,-0.40989920770374305,0.09595820670764098,-1.807291920499113,-0.5882413593134465,0.10480163993326215,-2.094103759916618,-0.7169193772451277,-0.12294752099024944,-0.9039263296951816,-0.2781146815969778,-0.10924616875818396,-1.308463468293592,-0.4194346690793119,-0.09864641163464724,-1.5528951523184313,-0.5423565209200699,-0.07084079242605437,-1.792427361884024,-0.6448579366799368,0
0.0,0.0,0.0,0.3557446142633531,-0.0038346014349880087,-0.25648247028089455,0.6473663612020123,-0.13298768513958636,-0.39473563571326686,0.9009603328770612,-0.1945909744432708,-0.5115582373575012,1.1407764844657302,-0.2447479169019518,-0.6353838516942072,0.5294284264678142,-0.8483546081962509,-0.2625524405153012,0.6940149785161958,-1.279612689212792,-0.38696699381660316,0.7756120958513999,-1.568405169261428,-0.49025118145762653,0.8293298617885305,-1.8354885621948107,-0.5767782258094035,0.33422730852115246,-0.961802139831923,-0.24580675451717782,0.5301528008737457,-1.4313138928519786,-0.3807155452209371,0.6496434550616405,-1.7362800493643094,-0.529249064371107,0.7367795741396512,-2.0362970836223275,-0.6479280891859722,0.10739320829884395,-0.9681655535225568,-0.25442220993087955,0.09857793430786857,-1.4708596736872261,-0.41463733515385276,0.1046556852399782,-1.8079173606266448,-0.5963279555566445,0.11456752459404047,-2.096954376888804,-0.7266194579377981,-0.12015654510779496,-0.9086818630766442,-0.28036773731661174,-0.10682897946211799,-1.310712479940352,-0.42164941107661597,-0.09322147970347833,-1.5485548138754646,-0.5429480514543863,-0.06276415230053675,-1.7795641561882418,-0.6434066060477204,0
0.0,0.0,0.0,0.3574722152818091,-0.002706616093839652,-0.24642513436817545,0.6480734018520015,-0.13037791143045063,-0.3754136356544239,0.9017094406494506,-0.19986597033705925,-0.48347428874649717,1.1376732584633877,-0.24136328063196433,-0.5975508814349112,0.5371470199501086,-0.8434886359392862,-0.2438820932860364,0.7030602746083154,-1.2721587768517264,-0.35923131146493653,0.7855291092680763,-1.5654192366830657,-0.4543190084458822,0.8376012954558075,-1.8327824020664771,-0.5337337629183598,0.3425994261431252,-0.9617804406595364,-0.22535916749693422,0.5442771735388544,-1.4304255265592332,-0.3522018782653127,0.6630976540568587,-1.7338693702055117,-0.4886210581325753,0.7466828276117486,-2.0275946737567736,-0.5954281461115976,0.11552348145130288,-0.9724042743111256,-0.2315041736847364,0.11033030418973057,-1.4768279623024325,-0.3853295367144546,0.11331256266493946,-1.8108465212690197,-0.5543803802370014,0.11876208819114625,-2.0983897178309165,-0.6730450203892209,-0.11172466535727986,-0.9181694471269224,-0.2542042969959407,-0.09562351245185276,-1.3223137058095638,-0.3913681277738342,-0.0845993471270446,-1.5519556830309997,-0.503139710983262,-0.058198450733506865,-1.7736076010293045,-0.5934589137610724,0
0.0,0.0,0.0,0.3507730313453161,-0.00031644601038752565,-0.24847213141711116,0.6486016966850968,-0.12772059254461593,-0.3815107225905189,0.9113825092828618,-0.201639534956964,-0.4916391625928733,1.1525027124653793,-0.2408685548925669,-0.6068377242299674,0.5358785193933432,-0.8442950979680022,-0.26372974465914845,0.707758072725531,-1.2789957481950522,-0.3874209432422718,0.795949655888077,-1.5729219793926486,-0.48667583720107604,0.8545374233605506,-1.8478194514444881,-0.5677788411661465,0.3435473998264404,-0.970254838173127,-0.24302014464483662,0.5494404422892254,-1.4383108863964957,-0.379974862335878,0.6746304952859862,-1.7429012281483733,-0.5194779689468393,0.762900761394777,-2.04021374021769,-0.6266044145583981,0.11672692215557325,-0.98278016896456,-0.244522470364926,0.108651549101762,-1.4878515721424161,-0.4010255074951876,0.10440318427216609,-1.8305080033128494,-0.5637384547342227,0.10410353767078072,-2.12816901740769,-0.6769932561807511,-0.11048928445081914,-0.9273652613004628,-0.26236927109160274,-0.09238372139874694,-1.3372409277196604,-0.39667441770799433,-0.08454319722588419,-1.5713751480953941,-0.4995515128103474,-0.06279344808940072,-1.7973851399931777,-0.5820668242337496,0
0.0,0.0,0.0,0.3300352265663376,-0.010594325997749345,-0.20914812423928672,0.6255378572611152,-0.14538735815850248,-0.3328876715237419,0.8848255208459085,-0.2239969377784432,-0.4396676429523186,1.1182848410909592,-0.26931685803633865,-0.5523672328922834,0.5276496123106044,-0.8494621160643181,-0.2638415737657357,0.6974184560589785,-1.2853366674724587,-0.39438385212720156,0.779559981809789,-1.5721917604426874,-0.48860680813330903,0.8369558708970962,-1.8464814568022618,-0.563129980862136,0.33949744098907164,-0.9814928430343186,-0.258724553799133,0.5398201898407335,-1.4367697400638428,-0.4039233667316941,0.6598157826425556,-1.7329697528331809,-0.5334694390007473,0.7432722517026277,-2.010599489220216,-0.6295407935921866,0.11578382518116072,-0.9946483257063751,-0.26954046664942866,0.10944386592597653,-1.4872232326098698,-0.4225958978109536,0.10278546353072199,-1.8227458478397573,-0.563094271539041,0.10218117776201857,-2.1061174753365886,-0.6588572656228132,-0.10905299587647593,-0.9221397469536607,-0.2931472069665288,-0.09728807625670546,-1.322148862508464,-0.42181445178873084,-0.08748641320972753,-1.5563670688857352,-0.5104606197906459,-0.06607241438001547,-1.784069878204005,-0.5782964025560589,0
0.0,0.0,0.0,0.33204461615554676,-0.00839953301599498,-0.20450612670233517,0.624279678080127,-0.14554436327959006,-0.3276209615872051,0.8776425676074835,-0.22934453715778524,-0.4350099445367996,1.1072805041156069,-0.2794551514124051,-0.5478299738742521,0.5348000241998639,-0.8449786589706423,-0.2607705014244241,0.7054186450463892,-1.272109100728917,-0.3924177509715646,0.7893305267792173,-1.5511980432071608,-0.48472197618956503,0.8473019163759253,-1.8155996469321791,-0.5566849823689589,0.3506955058491604,-0.977415634842779,-0.258562255733314,0.5537059136687855,-1.4315757203198454,-0.40111758196284897,0.673460390937698,-1.723358215824428,-0.5219445876217791,0.7567640300513269,-1.9931798115141899,-0.6102560466383024,0.1300404101872509,-0.9888947805298011,-0.27311108173375237,0.12000980950807355,-1.4814359892931002,-0.4260642980841485,0.10812771763112555,-1.810067947112803,-0.5604862078330837,0.10457999585496998,-2.0874481085022083,-0.6508395351612443,-0.09366720234166004,-0.9106128416849326,-0.30026650068396,-0.08712231893003988,-1.3072480365199697,-0.43074135801121577,-0.08199481204003864,-1.5409870808876907,-0.5174586944102295,-0.06276984038812897,-1.7681294605986753,-0.5824519283737744,0
0.0,0.0,0.0,0.34099160098556686,0.002573504375857218,-0.2335797359788836,0.6315516345894516,-0.13298895519224344,-0.37472270612261777,0.8797803223380172,-0.21275362726512884,-0.49515524965111113,1.1150343219467607,-0.2788170003987328,-0.6215838463981331,0.5429678690415835,-0.8397534716739442,-0.3034334636648876,0.7142454617050283,-1.2683266570236842,-0.4483436979854196,0.7992057627012058,-1.5557199023933435,-0.5530780246452773,0.8534877448472367,-1.8285683140822329,-0.6360408609454652,0.3521972887650479,-0.9692979652991287,-0.2951492131067445,0.5555024520988899,-1.4254246561187986,-0.45629486251518125,0.6807017492136711,-1.7167612665808227,-0.5977461249233306,0.7710740304848666,-2.0024929302045087,-0.7035701154285454,0.1272093795023566,-0.9793091782751459,-0.30426112114446374,0.11825250083525599,-1.4766136214674095,-0.4735536354791592,0.11405030482949266,-1.816884163437815,-0.6283314093275172,0.11567428585454004,-2.1130064960824777,-0.7358986601022379,-0.09729956218773443,-0.9038897027126639,-0.32723307971110077,-0.0859445650578204,-1.3034924158273788,-0.4707371143633578,-0.07780606986698031,-1.540101976102166,-0.5719415576841201,-0.059078555543433345,-1.7749909038343576,-0.651411732835391,0
0.0,0.0,0.0,0.33780437033105093,-0.007094279977179193,-0.2111815346668233,0.6260412888192943,-0.14660300737014573,-0.33919851858235384,0.8710826396564414,-0.23313665499272967,-0.449814164794357,1.0976398925172413,-0.29130685055486827,-0.5664591239156339,0.5383630422445163,-0.8427130203961662,-0.27276306681048873,0.7063313966790575,-1.2657477590127972,-0.40970615573372327,0.786850357656829,-1.5447456287722436,-0.5081176635474112,0.8385558276676567,-1.809796959500382,-0.5867396688640228,0.3485094624680354,-0.9694311420232196,-0.27323148230566907,0.5453593137487246,-1.4241297846956937,-0.4309525758500498,0.6683656144836252,-1.709558377066849,-0.569544390641295,0.7594664902828617,-1.98987702767633,-0.6713644431284786,0.12409289467247941,-0.9749946229939983,-0.28966306950623066,0.11012485378230524,-1.4735451400562123,-0.4577302658191252,0.10607983741826725,-1.809853047682618,-0.6083522456351087,0.11056772540251493,-2.104499936988548,-0.7109546990952936,-0.09999231114303257,-0.8926048336138055,-0.31785356911469254,-0.08901886247291387,-1.2905919901649634,-0.46056759444352097,-0.07794073808676517,-1.526375707333286,-0.5582697075957063,-0.05462555578969623,-1.7634312844556959,-0.6333173622379927,0
0.0,0.0,0.0,0.3409000854074023,0.011782380735496872,-0.24090628087655278,0.6261306876496947,-0.1257155525142939,-0.3875297748647856,0.8722882982993432,-0.2073348250271553,-0.5131062259753114,1.107528319412745,-0.27695160953642367,-0.6440550431787875,0.5522200458462297,-0.8336983992821312,-0.3023566485516029,0.7177995636652563,-1.2626299577841968,-0.44489239409504244,0.7960114613265513,-1.5496052758506036,-0.5463950121118386,0.8417846930351823,-1.8141694198507328,-0.6274471594998174,0.3562827080964566,-0.9603949340745557,-0.2948533279830356,0.5568683615981396,-1.4271949475649819,-0.4529115963278717,0.6797218470304895,-1.7133721455794264,-0.5903629522566063,0.7724285397448208,-2.003231306045744,-0.6924582120353618,0.12861679835366058,-0.9684092599813539,-0.30733182527812725,0.11076961322878864,-1.4723660370833513,-0.4806420433855706,0.1052391869127593,-1.8102588585975026,-0.6400562456467694,0.1099729224448012,-2.108898348530444,-0.7505438727116183,-0.09672461721483355,-0.8934024537159189,-0.3343397983932871,-0.08452505837991227,-1.2870183139069362,-0.4833542475166431,-0.0735701397271512,-1.524261748347864,-0.5908957329128038,-0.04671621227355331,-1.7619383350596978,-0.6758306549030938,0
0.0,0.0,0.0,0.3388991391317761,0.004748824768152629,-0.22569924965391544,0.6250780887646731,-0.13595029978218406,-0.3603189438106432,0.8657884192052263,-0.21455327766746132,-0.4754022810035771,1.0908643514473992,-0.2830235810290825,-0.5966428287748451,0.541030165909423,-0.8410031864244167,-0.2876068395531229,0.6991449129952085,-1.2657853461101836,-0.4257799343155406,0.7728851766636213,-1.5404267633258393,-0.5265404281859299,0.8200931832526906,-1.7991197562611347,-0.6077067487652458,0.3444840386283729,-0.9644681478670627,-0.2835527030677013,0.5330540860486918,-1.42250826784134,-0.440733776650026,0.6548379329758044,-1.7088629492256386,-0.5848740725533862,0.749835512828633,-1.992141038308475,-0.6929416287831272,0.11804641358979433,-0.9678280526236657,-0.29723275998638293,0.10012260504486026,-1.4589641807622287,-0.46868375814230623,0.10018868084746566,-1.7899603716690717,-0.6312853510602863,0.110639116894204,-2.0757453567804043,-0.7432445728399597,-0.10308871129950349,-0.8855362851451992,-0.3235845745080463,-0.0898761240822946,-1.2783026432235949,-0.4725979608535544,-0.07893485107474507,-1.5176694600144391,-0.5826766370677454,-0.05385094902537503,-1.756559053452044,-0.6680784082930868,0
0.0,0.0,0.0,0.3267932000036599,0.0048109230806375,-0.2266122315594754,0.612464422856747,-0.1409827112029142,-0.3645181978051152,0.8574608461757316,-0.22211740693268195,-0.48252424312556624,1.0866826365283522,-0.29447332610292604,-0.6070899274720849,0.5460301742761982,-0.8377655094236719,-0.2976169811447698,0.7025037930987331,-1.2653609484058048,-0.43751890970943025,0.7736088391805075,-1.544188600089181,-0.5396322410336408,0.8174335690947796,-1.8074853909918642,-0.622029928150216,0.35402156878989244,-0.962539314170309,-0.2936985728046637,0.5430853864207873,-1.4166629903541745,-0.44939240187683477,0.6588018178242764,-1.6984618171773962,-0.5933865308963265,0.747429840583425,-1.981569999252396,-0.7021670769939632,0.12999666725199213,-0.9671680905414629,-0.30652084914907846,0.10982040362938872,-1.4556491691219746,-0.47414743838018214,0.10038699080335602,-1.7872503970496727,-0.6373409638262527,0.10144810705642372,-2.0760300254654176,-0.7519088452473717,-0.09132333083444934,-0.8833789498038263,-0.33202293945352634,-0.08120550298831357,-1.2748004824200763,-0.47619257700201295,-0.07422073089531099,-1.51125470483309,-0.5846094087120025,-0.05371971342101253,-1.747781967911169,-0.6704405861179706,0
0.0,0.0,0.0,0.31821091079594704,-0.004915175109069608,-0.20475226307143385,0.6031722516259224,-0.14428444632498358,-0.3347061406608811,0.845654278076056,-0.22439677379336942,-0.44752080133933786,1.0690344286208402,-0.28762359134063886,-0.5663229551392286,0.5421319329807716,-0.840293381648655,-0.2786879392316607,0.6963045051909355,-1.2625329715303326,-0.41691777310450223,0.761665595048648,-1.5376647781826636,-0.5166247833331266,0.8010966717637236,-1.8002280923401632,-0.5953117736710408,0.35296395376978007,-0.9661322118343126,-0.2813305435674088,0.5394726202158898,-1.4196240309665684,-0.4359958206273998,0.6479031849393782,-1.707094859526556,-0.5763026815699649,0.7291516039848072,-1.9852546660393788,-0.6800663515049665,0.13356771292125008,-0.9697475976430558,-0.2977696997388102,0.11578439524761037,-1.447443014646872,-0.4566119004731189,0.10852440938040545,-1.7687806662031975,-0.6035874035382371,0.11276325012727607,-2.0418314879894046,-0.7052311634755064,-0.08518434556058121,-0.8817772898327795,-0.32563101551978835,-0.08035762924116216,-1.267674189856498,-0.4594019429252887,-0.07142541319174422,-1.5000203405271904,-0.5539685100662176,-0.045962012004109,-1.7342595419380238,-0.6268895214750471,0
